Chemical Reaction,Stoichiometric Coefficient (Toluene),Stoichiometric Coefficient (Nitric Acid),Concentration of Toluene (mol/ml),Concentration of Nitric Acid (mol/ml),Process Temperature (Tp) (K),Maximum Temperature of Thermal Runaway (MTT) (K),Degree of Accumulation (xr),Reaction Order (Toluene),Reaction Order (Nitric Acid),Activation Energy (Ea) (kJ/mol),Arrhenius Factor (A),Td24 (K),Thermal Inertia Factor (Φ),ITHI Value (With Inertia),ITHI Value (Without Inertia)
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.99360999044042,1.9109110620356675,593.953686930005,842.2407398502849,0.1438343202329929,1,1,101.53311304750628,90202727421500.12,609.9650817374687,1.7004347680009635,3.5443459958118765e-05,2.0843763386340425e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.352903627955795,1.0955509851028564,639.6308553461945,944.85539622537,0.8389038240900197,1,1,116.38047265503845,70199368257410.875,447.06741157584815,0.7158427313986035,-6.151016279394617e-05,-8.592692234755038e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.5155563889224245,0.4551327331020942,985.6091493799066,889.2645001585428,0.6492918667074261,1,1,77.6869762652514,91375512522684.56,853.8008839029154,1.2521934418883711,-3.4828608542355436e-06,-2.781407997939371e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.386187487693991,1.058696238996321,808.316493789412,605.8554610920114,0.1538896563829267,1,1,89.68823019794476,51858382572668.77,1152.882955611516,0.4010490880723362,4.594808619332747e-05,0.0001145697311373
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.4686334014153866,1.517313774017599,956.7997906068274,1375.0391545139285,0.0379315494496345,1,1,59.877455228651925,32576706108679.902,610.9564525516863,1.0358420791238512,-3.797238642737634e-05,-3.6658470622756146e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.776348089437397,1.4529205006774244,452.9293017136245,926.1308935653328,0.1076417434830434,1,1,130.35335048380838,30317738204003.0,835.7509494836904,0.7230176425495667,0.0002142065342637,0.0002962673683984
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.306013868097656,1.68799612925918,982.3654370750542,863.6130630355551,0.2612242339439511,1,1,196.06571134915856,43725242782852.11,588.9620777640685,1.107270353853526,-0.0002259161454632,-0.0002040297969479
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.2926085053510023,0.2878460430664278,587.2208860317228,1221.2206464550147,0.8157973381609058,1,1,100.33461362825882,74356172297188.77,986.1044849937298,1.5966452215847962,1.2780724439244434e-05,8.004736598001752e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.2779491599542015,1.2232510955205391,574.378623644942,617.0106545982757,0.1877993285856236,1,1,145.9878572850997,3353930740495.1606,600.5202583258156,0.5820998970138233,3.7105541721935647e-06,6.374428497975579e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.2508968010790745,0.3483960049699149,986.4579340937772,815.126894825476,0.9934192953156414,1,1,40.88052855409582,6370351573883.843,874.2633371117331,0.9430384079066796,-4.766545613814104e-07,-5.054455443012865e-07
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.92447697429961,1.8140543500493096,492.8170805725317,1308.9999669173778,0.7565901610369713,1,1,89.29785263810574,65962703824584.23,1042.988333473006,0.1348105263229417,3.493799420597528e-05,0.0002591636955876
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.1500583087758216,0.5625626227463549,366.9027614769714,727.6223410633216,0.8956877164272964,1,1,54.01410063140356,69331516919275.85,528.2153381553144,0.3588284490327834,2.0651185750850945e-05,5.75516958215434e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.4978641748784087,1.858174323488324,587.1437414808349,1281.0596521348696,0.6313154861232168,1,1,30.43174429950828,8488984594361.3,777.9790340449246,1.9657044587556387,7.194563122759377e-05,3.660043141639813e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.4058377083849427,0.8645951390882659,483.4496485515038,1197.3112524208752,0.418438414461651,1,1,189.78512517902695,43320423962591.21,854.4174924838746,0.6345560311296395,0.000194046953436,0.0003057995573544
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.3637716280338792,1.5758597155651384,674.8142997532041,737.9087730299041,0.058958652498938,1,1,60.71661195871104,28767704026437.12,792.185139925457,1.4714431682637108,1.7889013239806445e-05,1.2157461209266623e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.3902944063745302,1.7105942761282116,509.090630941071,987.577873956442,0.9296290779503512,1,1,140.2434574582286,33656245004288.15,611.6914930098679,1.222884978814226,0.0001634976292733,0.0001336982889689
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.7161959613636031,1.234417839791486,904.7784796544696,1091.2192656111054,0.830182844684073,1,1,124.31071302545008,1989127509096.6697,452.85110893436354,1.5817128053537424,-8.794321550249171e-05,-5.5599989583964734e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.5672565241972254,1.7646655908996136,501.82436429209287,1304.0588448395222,0.0411174884159783,1,1,102.358024362158,64186991958325.58,575.5370103564173,1.4122276280534718,8.973676895206237e-05,6.354270881653125e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.8145847632435963,1.647000706927449,530.7471770294064,1053.9031573091645,0.2062742881635985,1,1,157.4939001512091,91277121139940.56,852.8011668329464,0.5873744121766922,0.0002999179087709,0.0005106077189497
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.5022618790777348,0.1483377121516347,672.389846834282,1291.5589396243845,0.0826827615384469,1,1,175.5823333793949,94969055926792.92,1114.807205918631,0.6038807370458167,5.985348213009194e-06,9.9114739812525e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.6911977872756716,0.8290721319669635,795.0443025268896,1233.7269867565528,0.0180730485148353,1,1,92.48764581345692,57985573290927.0,612.2839088559622,1.0021642538763913,-3.045718159508422e-05,-3.0391406874946137e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.1442823721014663,1.0147795435110314,956.208122418748,1015.886821267638,0.5207360014881584,1,1,43.86399889078075,14262388366389.645,1186.2626397893862,1.246001803191323,1.571854658106556e-05,1.261518766731029e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.896573573706035,1.4878289592720133,341.6752458739054,902.5921446646632,0.4084975609440062,1,1,82.56474526145236,97977181839732.08,755.394949720899,0.1439509888950595,6.224949950445462e-05,0.0004324353724991
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.3004185121759677,0.1979542592058774,686.8869821339498,928.71360784568,0.974936747156454,1,1,182.5852923856909,32696995488004.547,925.6401686224236,1.2044661808458963,7.126047931341442e-06,5.916353688184769e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.892773912598256,1.1287983720848656,756.4994431279704,1159.412303860573,0.657053213842341,1,1,116.38220093799512,39128430564858.85,1058.8189921366345,1.8785102604487665,0.0002128268192333,0.0001132955319511
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.1894630892056373,1.5122994379450154,880.4214373994112,944.9289902693076,0.5426646817930767,1,1,197.22186890166023,30883003831777.348,534.5910586673562,1.491568262811971,-0.0002498444543669,-0.0001675045390788
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.2611048304870261,1.7568564962014468,677.3057662922098,1372.5597130873443,0.7518149989042208,1,1,41.431891120396465,51080095567853.48,492.9399868373739,1.8770544279953665,-1.044581519474623e-05,-5.565003890644781e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.2363740318303747,0.4962023265684567,529.2862353885334,1287.8808345863115,0.8320189695658294,1,1,161.72747590809715,71175874327088.75,590.0135065417782,1.3831808258094866,4.416194715113405e-06,3.192781907259949e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.70278491125443,1.2927384467970335,442.9393438149432,665.408354493455,0.4961646008333183,1,1,185.11498509736936,8643814307729.177,836.6055457226947,1.40571971954734,0.0007128936928036,0.0005071378617589
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.6219898984870871,0.8973440152321097,805.5946693254446,720.5319160814364,0.1809481158379026,1,1,175.90424207121538,76082813221318.39,799.5840008099648,1.3592483888986284,-1.7153542753090118e-06,-1.2619873522152406e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.3015528872844662,0.9234236114183876,995.8504966345274,1435.8856544024518,0.011995418359218,1,1,108.45229294755369,7464067842914.775,795.5313651290007,1.381131668174382,-2.5325084335387976e-05,-1.833647357377836e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.7251108863582424,1.6747622885002251,946.7843769561584,1167.0436382275043,0.3212855670822792,1,1,53.19261410969238,27124867593605.92,1026.0897628739465,0.3197638265517645,1.5658555148500055e-06,4.896912611209696e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.2840276066111558,1.2692707871127644,643.7235339067611,1028.190758102259,0.5130798551857554,1,1,59.139460352864525,85864010482375.61,754.2903904206072,1.353818753130741,3.386250029105289e-05,2.5012580312353462e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.0588108471571265,0.2967327867102895,960.5414596435093,616.3510388344503,0.1574575929203603,1,1,166.11053353426232,7077717416767.31,588.0771630952485,0.6549869025397957,-2.238916992226092e-05,-3.418262233251389e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.2024719073976553,1.9905593275114672,925.5198730774076,1424.7394840623676,0.1724239046904939,1,1,119.25065693338044,39742096866183.29,642.8490841697309,1.948121510897316,-2.16865613910563e-05,-1.1132037334297154e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.8996241720024485,0.761937314193909,358.2685235150787,1141.5441574846627,0.8988572135307461,1,1,57.25945429445187,18404577699322.188,947.5290603054076,1.0223429206365553,0.0003407438782802,0.0003332970487711
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.4421067939389924,0.4787153320060902,546.7934995697397,884.8900845440384,0.1727451797369294,1,1,68.12686696397324,31572553939857.13,1137.7181109196763,0.8537747993790114,8.968763502238432e-05,0.0001050483512603
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.918284360853839,1.144979066017012,478.394338132643,894.8143195949808,0.4577977077658925,1,1,35.360000677477466,12961136045389.266,1059.1229829816373,0.2226090238836853,4.902683113665602e-05,0.0002202373932616
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.873826973032378,1.713610625832544,676.8355590609857,1067.6588441066929,0.1745975791573852,1,1,34.68201737177128,11733663047941.0,491.68491660602064,0.7745037793899919,-3.2650956800402126e-05,-4.2157259485703733e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.937006449618642,0.3214347589974019,587.1999974572113,704.5244696851106,0.537855952037684,1,1,157.86908777071062,87867993664828.12,1145.9293682601494,1.2663705959900782,0.0002862959156645,0.0002260759343047
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.0819898586955483,0.2565253042489802,392.12388462784446,722.3942857522626,0.5581728267722844,1,1,76.16983715388396,62930627603577.945,1048.4100302564746,0.7941296251542922,9.919737229424756e-05,0.0001249133254221
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.4659231947491016,0.2867917744507512,850.9250895366935,1291.761806899468,0.9148456353151668,1,1,165.61619217826305,57180715794000.95,846.5847888457664,1.593677654748901,-5.149154302610575e-07,-3.230988579947099e-07
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.754099007587413,1.763125257012025,528.5146092259586,1038.7746790986394,0.2454403133896709,1,1,116.34620828238076,61198045442916.83,628.8319355741519,0.6702296491243875,8.337843526495526e-05,0.0001244027854838
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.534753873145872,0.2598091886884028,912.107989780268,632.9663001273522,0.0560360532861131,1,1,53.16206097297435,70663822133589.52,541.0861936888052,0.586109176185194,-8.753865910825038e-06,-1.4935555126096614e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.446308736958868,1.60591560406378,787.8605380877924,834.2329479241137,0.2476643136273909,1,1,80.6124442231014,75815911808768.64,954.7964259281456,1.4449954014553956,8.721997513150094e-05,6.036003647046434e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.6736735796307147,0.5781624265863944,618.781962484765,1302.0186806492936,0.7734730841999709,1,1,41.02338304032119,68971487950316.3,657.8339163529868,0.4929728249039563,1.53294063933158e-06,3.109584467724435e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.6411969393171885,1.287352692598067,756.3935977060984,1247.3161686021697,0.1689162707002101,1,1,132.21198280829026,3791897727275.2856,515.6341560931015,0.1857308968783005,-6.838408616172605e-06,-3.6818906983760745e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.5223565463054811,0.2971856635356765,920.0476505437398,1468.3075376550332,0.1848027149298683,1,1,53.91212477176279,56165827978901.39,1089.9877751118154,0.467340425161394,1.5585555804085376e-06,3.334947067483617e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.7616382154440005,1.8699104226782,808.6967801514324,794.9504923629502,0.9246186537511306,1,1,131.32888933664228,67467724517732.734,797.344612242431,0.4969942504940947,-2.029777624269941e-06,-4.084106852849919e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.6722950185122525,1.5032630464200107,788.788462363396,1494.7231322234911,0.4173441497218372,1,1,94.9748517758009,23528009307196.355,762.1752941526887,1.7992809559969432,-1.229334895927874e-05,-6.83236762902726e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.3585065338342317,0.8025297651487531,669.5800568658561,1224.2439077296913,0.5638913950502462,1,1,98.18641660377806,74395795066526.3,919.4978828733816,0.7055410103693123,3.438910052221478e-05,4.874146224925176e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.565158491524562,1.870887088853383,790.320793500839,1494.2309975038663,0.5711919279750464,1,1,182.48043749572173,36551787404112.66,690.7417552859797,0.7085101620714598,-4.0393516770104726e-05,-5.701190883699798e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.1445721412701934,1.063905151291333,591.7811574048314,838.7250584609692,0.7573566505210728,1,1,132.20925548441784,70065441891102.98,958.8707904819784,0.7046606626287653,1.790851801187071e-05,2.5414385904645585e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.8666879856364013,0.7889722080123779,622.3756352858829,1168.7978444489104,0.5991616808829398,1,1,142.86930257675027,55299767462633.69,1089.8570943347715,1.5411697518646454,0.0001554653849275,0.0001008749261653
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.6488424407427893,0.2418909223517483,873.049531976903,1011.2025132700315,0.3129554387906569,1,1,116.79700569919927,1572493905628.5874,1175.0489897882603,0.9587556434381456,1.749962029718092e-05,1.825243002943525e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.88731135667414,1.810526351542614,750.1123776898016,1333.8794940144548,0.3893192478385877,1,1,138.43317653469526,58309452755998.59,1099.0833205826698,1.3476636179420804,0.0002964081215472,0.0002199422152538
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.1100956037698573,1.0113007167791008,758.7992507721729,685.0435814992459,0.1262543811947404,1,1,58.63275504534803,48654035355605.46,450.7127787096074,0.3943004158671999,-2.010566628005915e-06,-5.099073059773473e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.8095447231763274,0.982975136875071,760.3073207623302,738.271574605,0.0327931172804209,1,1,184.64903781079687,72765985812334.75,450.0504790777176,1.5815751729507066,-0.0001689457000527,-0.0001068211634465
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.2749272735567033,0.6476134076161473,683.3800061204008,986.2238318597512,0.196673511178324,1,1,187.71438263281573,98995008952136.31,1138.9421935850396,0.7966293000100715,2.6335109093847313e-05,3.3058172845907584e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.759504152355155,0.3534383724771931,404.30598038815583,1394.6707100833585,0.9958418640362297,1,1,191.1072549301017,20265064392996.91,1156.133368933899,0.2363393538634698,9.262822559838608e-05,0.0003919289110517
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.1460101931328286,0.8489238637086617,641.7016466690858,1363.5047849680593,0.2449426013614028,1,1,61.14910273213598,4459636339225.577,445.5157307197878,0.2422402005343212,-5.035451081957063e-06,-2.078701665062248e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.445350835746269,1.7042337434787416,516.3386102308323,1229.5413371374586,0.1631807943998449,1,1,99.33845193181511,83355974336447.52,448.31803921087055,0.3483274453488205,-5.449597791091586e-06,-1.564504280055875e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.833496777738488,0.1630564974275028,844.4809853981427,1395.142723677973,0.7562478416630865,1,1,107.24651670916025,58305757990360.09,418.1238902026416,0.9177128096331804,-5.732012505564354e-06,-6.2459763505485995e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.9961340324261312,1.5386165882837872,756.8407452526566,1114.5906042189422,0.747540152090584,1,1,152.55560337167745,52730061830451.29,1123.1076364946596,1.0326889050340349,0.0001385221228309,0.0001341373206932
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.6818818794945621,1.4492755714333565,886.9922543786123,1110.8578391090423,0.9743163437414504,1,1,36.88906980974213,73989668363745.44,510.9232365541544,0.219687566808537,-3.4461384503401768e-06,-1.5686542940973846e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.268669207216842,0.1579181945916372,770.4261651025001,1025.3211896537334,0.0896465318625888,1,1,51.63683798963753,32534424067215.832,909.17326869531,0.3758105486004318,1.8770706355899446e-07,4.994725780264559e-07
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.807334130081043,1.8995213561491189,883.1765921937454,770.9222129475215,0.2321168948400474,1,1,137.69951968685947,17126484124176.275,890.3454294051246,1.3557738076952748,7.64091475998588e-06,5.635832995604869e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.7131655752385986,1.4939237239988763,528.7266725648623,997.5533013890422,0.4063016942626597,1,1,194.97547435977904,7835052826549.134,648.7706969854565,0.3074632536316765,6.604545920949845e-05,0.000214807650766
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.1574990141540913,1.1788695736592094,730.7179850592075,733.7206311979763,0.302149321630457,1,1,167.19034762255188,77776260795565.16,1078.08911975379,1.9119205093950544,0.0003867504468864,0.0002022837481924
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.4812617555570493,1.259584784926182,864.198918189695,1445.9984858673938,0.6801039400017727,1,1,113.44017014023568,33292931680363.027,1061.6169853201188,1.003194042475855,3.8815273467268585e-05,3.8691690564144075e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.0227051669853466,1.258088591488856,911.598879434122,847.8657420537714,0.8420099108909129,1,1,58.36907698371223,62670751781071.01,891.3479860665266,1.5843965856518394,-3.419935625869354e-06,-2.158509843330894e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.8116262258099887,0.8099175550867271,810.9988176929793,1174.3301115349566,0.3059229207923723,1,1,174.03021820839135,74158104759728.34,434.1288818684535,1.6545124596877012,-9.235330579027838e-05,-5.581904521148824e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.9708725050965656,1.599670853305485,664.7557872728115,853.9837444966274,0.7616551754486593,1,1,38.964777201643955,69197235306327.38,669.1269070361417,1.7115860012256248,2.435448406531715e-06,1.4229190965500712e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.289133839857049,1.0264370322941658,671.1533334746956,1218.603931394054,0.076770597695488,1,1,45.65949213215788,76816546769018.88,804.8970783501999,0.8498742081334567,1.2510752963724556e-05,1.472071142293093e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.5388606900033209,0.7897027549668667,536.4884333523934,853.6247008025044,0.473912523641547,1,1,194.2982573459495,89856847389789.61,954.8947602283566,1.132101881471183,0.0001594061662438,0.0001408054953823
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.5076573905270042,0.8059283264542183,765.4476754524865,856.8587952440676,0.3800779827775956,1,1,74.9148677685485,81482497794410.88,406.22375678141304,1.2045540508848855,-2.6417177453947693e-05,-2.1931085146856793e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.7815594982923255,0.8676381954393457,581.5922368164952,1284.9975975791597,0.4785280683521259,1,1,164.1240242415389,47004211576196.32,439.82766627286367,1.8690225975195365,-6.784465000569972e-05,-3.629953436397152e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.4407764195495578,1.349778973752539,440.4524862225761,1091.6573542726069,0.4107859598904623,1,1,146.17276248132575,71300195913795.89,637.0303226961931,1.400328596555901,0.0001130387895453,8.072304587893843e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.99045521978884,0.8036083333559921,680.61726931475,1067.6274476704114,0.0778591654114879,1,1,53.80760208182532,67342402155105.63,899.2030564321041,1.1716499045991595,2.217772721440836e-05,1.8928629727491617e-05
